SODLK T26 | loa Bluetooth t26 công suất 15w âm thanh HIFI chip Bluetooth 5.3,//www.lazada.vn/products/sodlk-t26-loa-bluetooth-t26-cong-suat-15w-am-thanh-hifi-chip-bluetooth-53-i2586341642.html,518.000 ₫,23 Đã bán
"Loa Bluetooth Harman Kardon Go + Play Mini - Chính Hãng PGI , Công suất 100W, Pin 8H Cao cấp Chính hãng",//www.lazada.vn/products/loa-bluetooth-harman-kardon-go-play-mini-chinh-hang-pgi-cong-suat-100w-pin-8h-cao-cap-chinh-hang-i2407263053.html,2.800.000 ₫,8 Đã bán
"Loa Bluetooth BT-2301 chữ G, Loa không dây kết hợp sạc không dây và đèn ngủ, âm thanh ấn tượng",//www.lazada.vn/products/loa-bluetooth-bt-2301-chu-g-loa-khong-day-ket-hop-sac-khong-day-va-den-ngu-am-thanh-an-tuong-i2650746707.html,240.000 ₫,N/A
"Máy Trợ Giảng APORO T18, Mic Sóng UHF, Mic Sóng 2.4G, Bluetooth, Công Suất 30W, Mic Có Dây, Míc Không Dây, Bảo Hành 12 Tháng",//www.lazada.vn/products/may-tro-giang-aporo-t18-mic-song-uhf-mic-song-24g-bluetooth-cong-suat-30w-mic-co-day-mic-khong-day-bao-hanh-12-thang-i2242837219.html,900.000 ₫,165 Đã bán
"Loa Bluetooth Mini Basix X1 Bass Mạnh, Âm Thanh 360 Độ. Loa Cầm Tay Bluetooth 5.0 Âm Thanh HIFI Sống Động, Bảo Hành 6T",//www.lazada.vn/products/loa-bluetooth-mini-basix-x1-bass-manh-am-thanh-360-do-loa-cam-tay-bluetooth-50-am-thanh-hifi-song-dong-bao-hanh-6t-i2595919663.html,159.000 ₫,N/A
"Loa Karaoke Bluetooth Qixi SK-2039 Tặng Kèm 2 Micro Không Dây Thiết Kế Sang Trọng, Bass Siêu Trầm. Loa Karaoke SK-2039 Pin Cực Trâu",//www.lazada.vn/products/loa-karaoke-bluetooth-qixi-sk-2039-tang-kem-2-micro-khong-day-thiet-ke-sang-trong-bass-sieu-tram-loa-karaoke-sk-2039-pin-cuc-trau-i2481347811.html,729.000 ₫,N/A
Loa Bluetooth Kimiso KM-S2 tặng kèm mic  Hát Karaoke siêu hay,//www.lazada.vn/products/loa-bluetooth-kimiso-km-tang-kem-mic-hat-karaoke-sieu-hay-i659336628.html,350.000 ₫,N/A
"[TẶNG KÈM 2 MICRO] [SALE 50%] Loa Karaoke Gia Đình, Loa Karaoke Xách Tay Du Lịch - Mua Ngay Loa Bluetooth Karaoke QiXi SK-2036 Bọc Da Tặng 2 Micro Không Dây, Loa Kéo Mini Âm Thanh Siêu Đỉnh",//www.lazada.vn/products/tang-kem-2-micro-sale-50-loa-karaoke-gia-dinh-loa-karaoke-xach-tay-du-lich-mua-ngay-loa-bluetooth-karaoke-qixi-sk-2036-boc-da-tang-2-micro-khong-day-loa-keo-mini-am-thanh-sieu-dinh-i2243486504.html,490.000 ₫,33 Đã bán
ANKER SoundCore 2 xách tay không dây bluetooth loa âm bass tốt hơn 24-giờ chơi 66ft Bluetooth phạm vi IPX7 khả năng chịu nước,//www.lazada.vn/products/anker-soundcore-2-xach-tay-khong-day-bluetooth-loa-am-bass-tot-hon-24-gio-choi-66ft-bluetooth-pham-vi-ipx7-kha-nang-chiu-nuoc-i2642086156.html,627.869 ₫,N/A
"Loa Bluetooth 5.0 di động Xdobo X8 Plus Công suất 80W, Chống nước IPX5, Hỗ Trợ Thẻ TF, USB, AUX Và TWS kết nối 2 loa - Bảo Hành 12 Tháng",//www.lazada.vn/products/loa-bluetooth-50-di-dong-xdobo-x8-plus-cong-suat-80w-chong-nuoc-ipx5-ho-tro-the-tf-usb-aux-va-tws-ket-noi-2-loa-bao-hanh-12-thang-i2279418502.html,1.190.000 ₫,39 Đã bán
Loa Bluetooth Mini Z5 tích hợp Đèn Led,//www.lazada.vn/products/loa-bluetooth-mini-z5-tich-hop-den-led-i2653455444.html,139.000 ₫,N/A
"[ TẶNG KÈM MIC ] Loa Karaoke JBL Boombox 3 Pro - Loa Karaoke Bluetooth Âm Thanh Siêu Bass Cực Mạnh - Tích Hợp 2 Mic Không Dây, Công Suất Lớn, Kết nối Bletooth 5.2 Chống Nước Và Chống Va Đập - Âm Thanh Cực Hay - Bass Cực Đã Pin Khủng",//www.lazada.vn/products/tang-kem-mic-loa-karaoke-jbl-boombox-3-pro-loa-karaoke-bluetooth-am-thanh-sieu-bass-cuc-manh-tich-hop-2-mic-khong-day-cong-suat-lon-ket-noi-bletooth-52-chong-nuoc-va-chong-va-dap-am-thanh-cuc-hay-bass-cuc-da-pin-khung-i2282262868.html,740.000 ₫,302 Đã bán
"[ HÀNG NHẬP]  Loa bluetooth JBL K4+, Loa bluetooth giá rẻ - Loa bluetooth không dây công suất lớn Kiêm sạc dự phòng 4000mA - Với kiểu dáng vô cùng độc đáo - Âm Thanh Trong Trẻo Bass Cực Hay ( BẢO HÀNH 1 NĂM )",//www.lazada.vn/products/hang-nhap-loa-bluetooth-jbl-k4-loa-bluetooth-gia-re-loa-bluetooth-khong-day-cong-suat-lon-kiem-sac-du-phong-4000ma-voi-kieu-dang-vo-cung-doc-dao-am-thanh-trong-treo-bass-cuc-hay-bao-hanh-1-nam-i869100637.html,385.000 ₫,45 Đã bán
"{ TẶNG KÈM MIC } Loa Karaoke JBL Boombox 3 Pro - Loa Karaoke Bluetooth Âm Thanh Siêu Bass Cực Mạnh - Tích Hợp 2 Mic Không Dây, Công Suất Lớn, Kết nối Bletooth 5.2 Chống Nước Và Chống Va Đập - Âm Thanh Cực Hay - Bass Cực Đã Pin Khủng",//www.lazada.vn/products/tang-kem-mic-loa-karaoke-jbl-boombox-3-pro-loa-karaoke-bluetooth-am-thanh-sieu-bass-cuc-manh-tich-hop-2-mic-khong-day-cong-suat-lon-ket-noi-bletooth-52-chong-nuoc-va-chong-va-dap-am-thanh-cuc-hay-bass-cuc-da-pin-khung-i2348198223.html,749.900 ₫,170 Đã bán
"Loa Bluetooth Di Động HOPESTAR H55 .Supper BassPin 2400mAh, Cổng USB, AUX, Cổng Tai Nghe 3.5mm . Kháng Nước IPX7 Sách Tay Thể Thao - Bảo Hành 12 Tháng - Hàng Chính Hãng - TOP ZONY",//www.lazada.vn/products/loa-bluetooth-di-dong-hopestar-h55-supper-basspin-2400mah-cong-usb-aux-cong-tai-nghe-35mm-khang-nuoc-ipx7-sach-tay-the-thao-bao-hanh-12-thang-hang-chinh-hang-top-zony-i2612942974.html,485.000 ₫,220 Đã bán
"( MẪU MỚI ) Loa Vi Tính Tích Hợp Bluetooth, Loa Máy Tính Để Bàn Bluetooth 2.1LOA 2.1 BOSSTON T3500 BT, Loa Vi Tính Bluetooth Công Suất Lớn Dùng Cho Tivi Máy Vi Tính PC.",//www.lazada.vn/products/mau-moi-loa-vi-tinh-tich-hop-bluetooth-loa-may-tinh-de-ban-bluetooth-21loa-21-bosston-t3500-bt-loa-vi-tinh-bluetooth-cong-suat-lon-dung-cho-tivi-may-vi-tinh-pc-i2187788122.html,500.000 ₫,10 Đã bán
"Loa Bluetooth Karaoke Qixi SK-2039 - Loa Karaoke SK2039 Tặng Kèm 2 Micro Không Dây Âm Thanh Siêu Đỉnh, Bass Siêu Trầm",//www.lazada.vn/products/loa-bluetooth-karaoke-qixi-sk-2039-loa-karaoke-sk2039-tang-kem-2-micro-khong-day-am-thanh-sieu-dinh-bass-sieu-tram-i2536759640.html,869.000 ₫,86 Đã bán
"Loa Bluetooth Mini JOJOCUT C10  , Âm Thanh Mạnh Mẽ , Sử Dụng Với Máy Tính, Vi Tính, LapTop, PC, TiVi BLuetooth 5.1 - Chống Nước, Chống Bụi IP67 - Cho Bạn Âm thanh Chân Thực....",//www.lazada.vn/products/loa-bluetooth-mini-jojocut-c10-am-thanh-manh-me-su-dung-voi-may-tinh-vi-tinh-laptop-pc-tivi-bluetooth-51-chong-nuoc-chong-bui-ip67-cho-ban-am-thanh-chan-thuc-i2603161544.html,250.000 ₫,36 Đã bán
"Loa Kéo  Karaoke Di Động JK-K12 LED Loa 2 Đường Tiếng 1 Bass 30Cm - Công Suất Lớn 600W Kèm 2 Micro Karaoke Không Dây - Tích Hợp Bluetooth 5.0,Phát nhạc MP3 qua USB/ TF Card/ Aux .Chế độ chỉnh Volume/Bass/Treble/Echo/Micro Vol . BH 12 Tháng",//www.lazada.vn/products/loa-keo-karaoke-di-dong-jk-k12-led-loa-2-duong-tieng-1-bass-30cm-cong-suat-lon-600w-kem-2-micro-karaoke-khong-day-tich-hop-bluetooth-50phat-nhac-mp3-qua-usb-tf-card-aux-che-do-chinh-volumebasstrebleechomicro-vol-bh-12-thang-i2090887998.html,1.829.000 ₫,81 Đã bán
"Loa Bluetooth không dây Anker Soundcore Motion+ (Motion Plus) - A3116 30w, chống nước, loa to",//www.lazada.vn/products/loa-bluetooth-khong-day-anker-soundcore-motion-motion-plus-a3116-30w-chong-nuoc-loa-to-i2016330839.html,2.499.000 ₫,29 Đã bán
"Loa Bluetooth Marshall Kilburn M4 - Âm Thanh Chuẩn, Bass Đầm, Pin Trâu, Chỉnh Bass Trelbe. Loa Marshall Kilburn M4 Thiết Kế Cực Đẹp",//www.lazada.vn/products/loa-bluetooth-marshall-kilburn-m4-am-thanh-chuan-bass-dam-pin-trau-chinh-bass-trelbe-loa-marshall-kilburn-m4-thiet-ke-cuc-dep-i2525828256.html,679.000 ₫,77 Đã bán
Loa Bluetooth Karaoke TW318 Âm Thanh Siêu Đỉnh Tích Hợp Cổng Micro 6.5 Karaoke Micro Không Dây BH 06 Tháng,//www.lazada.vn/products/loa-bluetooth-karaoke-tw318-am-thanh-sieu-dinh-tich-hop-cong-micro-65-karaoke-micro-khong-day-bh-06-thang-i2369370577.html,912.000 ₫,24 Đã bán
Loa Bluetooth  Harman Kardon Onyx Studio 6 . bản thiết kế siêu trầm siêu trầm nóng mini vệ tinh . HARRY MALL,//www.lazada.vn/products/loa-bluetooth-harman-kardon-onyx-studio-6-ban-thiet-ke-sieu-tram-sieu-tram-nong-mini-ve-tinh-harry-mall-i2421434415.html,295.000 ₫,160 Đã bán
"(Siêu Phẩm 2024)Loa Xách Tay 2 Đường Tiếng AT-316 Pro-Công Suất 200W,Bass 20cm, Đi Kèm 2 Micro Đa Năng,Bluetooth 5.0 Tốc Độ Cao,Tích Hợp Bộ Điều Chỉnh Echo,Mid,Bass,Treble, Âm Thanh Trân Thực Mạnh Mẽ,Bảo Hành 12 Tháng",//www.lazada.vn/products/sieu-pham-2024loa-xach-tay-2-duong-tieng-at-316-pro-cong-suat-200wbass-20cm-di-kem-2-micro-da-nangbluetooth-50-toc-do-caotich-hop-bo-dieu-chinh-echomidbasstreble-am-thanh-tran-thuc-manh-mebao-hanh-12-thang-i2655218628.html,1.799.000 ₫,72 Đã bán
"Máy Trợ Giảng TAKSTAR E188, Bluetooth 5.0, Công Suất 10W, Loa Nhỏ Nhẹ, Giành Cho Giáo Viên, Hướng dẫn Viên",//www.lazada.vn/products/may-tro-giang-takstar-e188-bluetooth-50-cong-suat-10w-loa-nho-nhe-gianh-cho-giao-vien-huong-dan-vien-i2541422659.html,530.000 ₫,80 Đã bán
"Loa Bluetooth XM-520, Loa MINi Vỏ Gỗ Sang trọng, Âm thanh vòm cực đỉnh, bass siêu trầm siêu ấm, Hàng CHính Hãng",//www.lazada.vn/products/loa-bluetooth-xm-520-loa-mini-vo-go-sang-trong-am-thanh-vom-cuc-dinh-bass-sieu-tram-sieu-am-hang-chinh-hang-i2611720608.html,285.000 ₫,24 Đã bán
"Loa Bluetooth MC A7-loa siêu trầm không dây súng thép nhỏ cầm tay-Loa bluetooth mini với kích thước nhỏ-Có thể kết nối với điện thoại di động, máy tính hoặc thẻ, xách tay, v.v.",//www.lazada.vn/products/loa-bluetooth-mc-a7-loa-sieu-tram-khong-day-sung-thep-nho-cam-tay-loa-bluetooth-mini-voi-kich-thuoc-nho-co-the-ket-noi-voi-dien-thoai-di-dong-may-tinh-hoac-the-xach-tay-vv-i1902627976.html,199.000 ₫,N/A
"Loa Karaoke Bluetooth 5.1 SOUNARC  K1 Kèm 2 Micro Không Dây Hát Karaoke, Công Suất 150W, Chống Nước IPX6 Có Dải Led Theo Nhạc, Hoạt Động Lên Đến 27H Tùy Âm Lượng Cho Một Lần Sạc - Bảo Hành 12 Tháng",//www.lazada.vn/products/loa-karaoke-bluetooth-51-sounarc-k1-kem-2-micro-khong-day-hat-karaoke-cong-suat-150w-chong-nuoc-ipx6-co-dai-led-theo-nhac-hoat-dong-len-den-27h-tuy-am-luong-cho-mot-lan-sac-bao-hanh-12-thang-i2149116354.html,2.990.000 ₫,63 Đã bán
Hoco Loa Bluetooth BS47 100% Chính Hãng Loa Di Động Không Dây Bluetooth 5.1 Chống Nước IPX5 Hỗ Trợ Thẻ SD Cho Điện Thoại IOS/Android,//www.lazada.vn/products/hoco-loa-bluetooth-bs47-100-chinh-hang-loa-di-dong-khong-day-bluetooth-51-chong-nuoc-ipx5-ho-tro-the-sd-cho-dien-thoai-iosandroid-i1790739793.html,329.000 ₫,15 Đã bán
"Loa Bluetooth BoomBass M4202 Kèm 2 Micro Không Dây Xách Tay Công Xuất 80W, Âm Thanh Trầm Âm, Bass Căng",//www.lazada.vn/products/loa-bluetooth-boombass-m4202-kem-2-micro-khong-day-xach-tay-cong-xuat-80w-am-thanh-tram-am-bass-cang-i2619946985.html,950.000 ₫,21 Đã bán
"( Mới ) Loa Bluetooth M12 Stockwell 2 Phiên Bản Mới, Kết Nối Bluetooth 5.0, Âm Thanh Đa Chiều, Bass/Treble Tuỳ Chỉnh Truyền Nhạc Với Chất Lượng Cao, Công Suất 20W, Chống Nước IPX7, Có Quai Xách Siêu Tiện Lợi",//www.lazada.vn/products/moi-loa-bluetooth-m12-stockwell-2-phien-ban-moi-ket-noi-bluetooth-50-am-thanh-da-chieu-basstreble-tuy-chinh-truyen-nhac-voi-chat-luong-cao-cong-suat-20w-chong-nuoc-ipx7-co-quai-xach-sieu-tien-loi-i2630245006.html,525.000 ₫,19 Đã bán
Loa Bluetooth Karaoke Cực Chất Công Suất Lớn KIOMIC K68 - Âm Thanh Chuẩn Trợ Giảng Bán Hàng(Tặng Kèm Micro Không Dây),//www.lazada.vn/products/loa-bluetooth-karaoke-cuc-chat-cong-suat-lon-kiomic-k68-am-thanh-chuan-tro-giang-ban-hangtang-kem-micro-khong-day-i266782155.html,599.000 ₫,504 Đã bán
Loa bluetooth không dây công suất lớn 60W Bass trầm âm PKCB - Hãng chính hãng,//www.lazada.vn/products/loa-bluetooth-khong-day-cong-suat-lon-60w-bass-tram-am-pkcb-hang-chinh-hang-i1244821932.html,1.133.546 ₫,145 Đã bán
LOA M1 BLUETOOTH + USB + TYPE-C + GIÁ ĐỠ Điện Thoại 5W 3in1) Hiện Đại,//www.lazada.vn/products/loa-m1-bluetooth-usb-type-c-gia-do-dien-thoai-5w-3in1-hien-dai-i2582196610.html,151.000 ₫,N/A
"Loa Bluetooth BT-3401 / G11 chữ G hàng loại xịn có đồng hồ , hàng cao cấp , có sạc không dây , bảo hành 6 tháng",//www.lazada.vn/products/loa-bluetooth-bt-3401-g11-chu-g-hang-loai-xin-co-dong-ho-hang-cao-cap-co-sac-khong-day-bao-hanh-6-thang-i2474457466.html,252.000 ₫,N/A
Loa kéo bluetooth Bass 4 tấc di dộng Weimax V-S1531 tặng kèm 2 micro không dây âm thanh sống động chỉnh bass treble echo công suất 500w kết nối đa dạng thời gian hoạt động 6-8h,//www.lazada.vn/products/loa-keo-bluetooth-bass-4-tac-di-dong-weimax-v-tang-kem-2-micro-khong-day-am-thanh-song-dong-chinh-bass-treble-echo-cong-suat-500w-ket-noi-da-dang-thoi-gian-hoat-dong-6-8h-i2438288090.html,2.290.000 ₫,N/A
Loa Bluetooth Mini Simplicity BS-01 Vỏ Nhôm,//www.lazada.vn/products/loa-bluetooth-mini-simplicity-bs-01-vo-nhom-i1760487317.html,159.000 ₫,N/A
Loa bluetooth V9 – S01 âm thanh hay bass căng có đèn Led,//www.lazada.vn/products/loa-bluetooth-v9-am-thanh-hay-bass-cang-co-den-led-i2398430108.html,180.000 ₫,8 Đã bán
Loa Karaoke Bluetooth M2102 - YS101 Kèm 1 Micro Không Dây Siêu Hay-Zansong,//www.lazada.vn/products/loa-karaoke-bluetooth-m2102-ys101-kem-1-micro-khong-day-sieu-hay-zansong-i2281250320.html,344.520 ₫,16 Đã bán
Loa bluetooth không dây GrownTech  ET 805 bass mạnh vỏ thép chống nước tặng dây đeo,//www.lazada.vn/products/loa-bluetooth-khong-day-growntech-et-805-bass-manh-vo-thep-chong-nuoc-tang-day-deo-i608420235.html,372.000 ₫,291 Đã bán
"[BH 12 THÁNG]Máy trợ giảng không dây chính hãng sunrise LY-045 sóng UHF, Loa trợ giảng dành cho giáo viên, hướng dẫn viên - SUNRISE LY-045S - LY045",//www.lazada.vn/products/bh-12-thangmay-tro-giang-khong-day-chinh-hang-sunrise-ly-045-song-uhf-loa-tro-giang-danh-cho-giao-vien-huong-dan-vien-sunrise-ly-045s-ly045-i1644916199.html,625.000 ₫,N/A
Loa bluetooth karaoke mini chính hãng GrownTech E-3052 đèn led đổi màu dòng 2023 âm thanh siêu đỉnh bass mạnh,//www.lazada.vn/products/loa-bluetooth-karaoke-mini-chinh-hang-growntech-e-3052-den-led-doi-mau-dong-2023-am-thanh-sieu-dinh-bass-manh-i2658418339.html,117.900 ₫,N/A
"Loa Bluetooth Karaoke Xách Tay PTH 405 Kèm Mic Dây Dài 2M, Cổng Kết Nối Với Thẻ Nhớ và USB",//www.lazada.vn/products/loa-bluetooth-karaoke-xach-tay-pth-405-kem-mic-day-dai-2m-cong-ket-noi-voi-the-nho-va-usb-i2407761096.html,149.000 ₫,8 Đã bán
"Loa Bluetooth mini A9, có đèn led đổi màu",//www.lazada.vn/products/loa-bluetooth-mini-a9-co-den-led-doi-mau-i2269087794.html,33.000 ₫,73 Đã bán
JBL Go 3 Loa Bluetooth Mini Thế Hệ Mới Wireless V5.0 có sỉ,//www.lazada.vn/products/jbl-go-3-loa-bluetooth-mini-the-he-moi-wireless-v50-co-si-i2633259373.html,188.500 ₫,N/A
[HCM]Loa bluetooth âm thanh lớn Cát Thái SXQF-U317 bluetooth 5.0 âm thanh HIFI tặng kèm micro karaoke công nghệ TWS kết nối 2 loa cùng lúc cổng AUX 3.5mm thẻ nhớ TF USB FM - Bảo hành 12 tháng,//www.lazada.vn/products/hcmloa-bluetooth-am-thanh-lon-cat-thai-sxqf-u317-bluetooth-50-am-thanh-hifi-tang-kem-micro-karaoke-cong-nghe-tws-ket-noi-2-loa-cung-luc-cong-aux-35mm-the-nho-tf-usb-fm-bao-hanh-12-thang-i1641497826.html,219.000 ₫,N/A
"( SALE XẢ HẾT ) Bộ Loa Karaoke Kèm 2 Mic Hát K12 Mini Không Dây Bluetooth , Âm Thanh Tuyệt Đỉnh , Bass hay , Có Đèn Led , Kiểu Dáng Nhỏ Gọn - BH Lỗi 1 đổi 1",//www.lazada.vn/products/sale-xa-het-bo-loa-karaoke-kem-2-mic-hat-k12-mini-khong-day-bluetooth-am-thanh-tuyet-dinh-bass-hay-co-den-led-kieu-dang-nho-gon-bh-loi-1-doi-1-i2496052165.html,101.970 ₫,N/A
"Âm Thanh Bluetooth Hai Kênh DIY 80/30W, Loa Khuếch Đại Âm Trần, Loa Phát Thanh Vườn Hoa, Phòng Tắm, Phòng Cháy",//www.lazada.vn/products/am-thanh-bluetooth-hai-kenh-diy-8030w-loa-khuech-dai-am-tran-loa-phat-thanh-vuon-hoa-phong-tam-phong-chay-i1340027930.html,119.000 ₫,N/A
"Loa bluetooth cao cấp XQ3, Loa nghe nhạc kiêm giá đỡ điện thoại, Loa di động chống nước, chống ồn - loa USB, thẻ nhớ, FM",//www.lazada.vn/products/loa-bluetooth-cao-cap-xq3-loa-nghe-nhac-kiem-gia-do-dien-thoai-loa-di-dong-chong-nuoc-chong-on-loa-usb-the-nho-fm-i671310001.html,134.900 ₫,629 Đã bán
Loa bluetooth nghe nhạc Koleer SU-H5 2200mAh,//www.lazada.vn/products/loa-bluetooth-nghe-nhac-koleer-su-h5-2200mah-i717850689.html,269.000 ₫,27 Đã bán
Loa Bluetooth JBL Charge 3_Loa Bluetooth Di Động JBL Charge 3 -Loa Siêu Trầm 3D- JBL Connect Kết Nối 2 Loa- Loa Công Suất Lớn Nghe Nhạc Cực Hay- Bass Mạnh- Âm Thanh Trung Thực- Chống Nước IPX7- Pin 12 Giờ,//www.lazada.vn/products/loa-bluetooth-jbl-charge-3_loa-bluetooth-di-dong-jbl-charge-3-loa-sieu-tram-3d-jbl-connect-ket-noi-2-loa-loa-cong-suat-lon-nghe-nhac-cuc-hay-bass-manh-am-thanh-trung-thuc-chong-nuoc-ipx7-pin-12-gio-i2031693992.html,105.000 ₫,310 Đã bán
Marshall MIDDLETON Portable Wireless Bluetooth Speaker Deep Bass Outdoor Speakers Home Audio Subwoofer with Mic Hifi 3D Surround Sound Long Battery Life Support USB TF Card,//www.lazada.vn/products/marshall-middleton-portable-wireless-bluetooth-speaker-deep-bass-outdoor-speakers-home-audio-subwoofer-with-mic-hifi-3d-surround-sound-long-battery-life-support-usb-tf-card-i2608890948.html,1.237.500 ₫,105 Đã bán
"Loa Vi Tính Cao Cấp Mini Để Bàn  Bass Ấm  Chính Hãng Digitech, Khỏe - Thiết Kế Sang Trọng Loa Máy Tính Mini  LMT02",//www.lazada.vn/products/loa-vi-tinh-cao-cap-mini-de-ban-bass-am-chinh-hang-digitech-khoe-thiet-ke-sang-trong-loa-may-tinh-mini-lmt02-i2313267320.html,110.000 ₫,437 Đã bán
"{ MẪU MỚI } Loa Kéo Karaoke Cao Cấp AT T9 ( Bass 20cm ) - loa kéo công xuất lớn - Loa Karaoke Di Động Cao Cấp - Loa Karaoke bluetooth giá rẻ - Bass Chắc Khỏe Âm Thanh Sáng Mic Chống Hú Hát Nhẹ , Bluetooth 5.0 Đọc Được USB, TF Card, AV..",//www.lazada.vn/products/mau-moi-loa-keo-karaoke-cao-cap-at-t9-bass-20cm-loa-keo-cong-xuat-lon-loa-karaoke-di-dong-cao-cap-loa-karaoke-bluetooth-gia-re-bass-chac-khoe-am-thanh-sang-mic-chong-hu-hat-nhe-bluetooth-50-doc-duoc-usb-tf-card-av-i2314283322.html,1.059.000 ₫,300 Đã bán
"Loa JBL Boombox 3 Loa Bluetooth JBL Boombox 3 - chính hãng Loa JBL Boombox 3 Mới 2023 | Pin 24h, Kháng Nước IP67 Loa boombox 3 | Cam kết chính hãng mới 100%",//www.lazada.vn/products/loa-jbl-boombox-3-loa-bluetooth-jbl-boombox-3-chinh-hang-loa-jbl-boombox-3-moi-2023-pin-24h-khang-nuoc-ip67-loa-boombox-3-cam-ket-chinh-hang-moi-100-i1956107385.html,650.000 ₫,32 Đã bán
"(Rẻ mà chất) Loa nghe nhạc Bluetooth Sc211 Sc-211 Loa mini di động Xách tay , Âm Thanh Vang Rõ Nghe cực hay , Tiện Lợi mạng Theo Đi Du Lịch , Picnic",//www.lazada.vn/products/re-ma-chat-loa-nghe-nhac-bluetooth-sc211-sc-211-loa-mini-di-dong-xach-tay-am-thanh-vang-ro-nghe-cuc-hay-tien-loi-mang-theo-di-du-lich-picnic-i344486883.html,74.000 ₫,334 Đã bán
"CHÍNH HÃNG BÃI MỸ  Loa Karaoke Xách Tay JK-K11 Bluetooth Bass Mạnh Công Suất 400W Loa 6 Loa 6 Đường Tiếng 2 Loa Bass 20.5Cm Siêu Trầm 2 Trυng 2 Treble, Chip Sử Lý DSP Echo, Âm Thanh Mạnh Mẽ Uy Lực, Bảo Hành 12 THÁNG",//www.lazada.vn/products/chinh-hang-bai-my-loa-karaoke-xach-tay-jk-k11-bluetooth-bass-manh-cong-suat-400w-loa-6-loa-6-duong-tieng-2-loa-bass-205cm-sieu-tram-2-trng-2-treble-chip-su-ly-dsp-echo-am-thanh-manh-me-uy-luc-bao-hanh-12-thang-i2633791157.html,1.305.000 ₫,43 Đã bán
Loa bluetooth hát Karaoke Xách tay P87 P88 P89 tặng kèm Micro,//www.lazada.vn/products/loa-bluetooth-hat-karaoke-xach-tay-p87-p88-p89-tang-kem-micro-i227145397.html,229.000 ₫,219 Đã bán
"Loa Karaoke  bluetooth Marshall Woburn ( M35 ) Sách Tay Du Lịch  chỉnh bass, treble, echo Tặng 2 Micro Không Dây -  BẢO HÀNH 1 NĂM",//www.lazada.vn/products/loa-karaoke-bluetooth-marshall-woburn-m35-sach-tay-du-lich-chinh-bass-treble-echo-tang-2-micro-khong-day-bao-hanh-1-nam-i2609044326.html,795.000 ₫,60 Đã bán
"Loa Bluetooth 5.0 Di Động Xdobo X8 Max Công Suất 100W, Chống Nước IPX5, Hỗ Trợ EQ, Thẻ TF Cổng AUX - Bảo hành 12 tháng",//www.lazada.vn/products/loa-bluetooth-50-di-dong-xdobo-x8-max-cong-suat-100w-chong-nuoc-ipx5-ho-tro-eq-the-tf-cong-aux-bao-hanh-12-thang-i2196215079.html,1.850.000 ₫,176 Đã bán
"Loa bluetooth 5.0, loa siêu trầm N2 bass mạnh, âm thanh HiFi - Tặng jack cắm 3.5mm",//www.lazada.vn/products/loa-bluetooth-50-loa-sieu-tram-n2-bass-manh-am-thanh-hifi-tang-jack-cam-35mm-i731398827.html,197.000 ₫,208 Đã bán
Loa bluetooth vỏ gỗ XM5 sạc pin bass mạnh nghe nhạc hay kiêm giá đỡ điện thoại sang trọng-BH 1 đổi 1,//www.lazada.vn/products/loa-bluetooth-vo-go-xm5-sac-pin-bass-manh-nghe-nhac-hay-kiem-gia-do-dien-thoai-sang-trong-bh-1-doi-1-i2500416767.html,184.000 ₫,132 Đã bán
"Loa Karaoke Xách Tay Leong L-101 - Loa Công Xuất Lớn 150w,Bass Mạnh Mẽ,Âm Thanh Hay,Kết Nối Bluetooth 5.0,Usb,Thẻ Sd,Cổng 3.5mm.Bảo Hành 12 Tháng",//www.lazada.vn/products/loa-karaoke-xach-tay-leong-l-101-loa-cong-xuat-lon-150wbass-manh-meam-thanh-hayket-noi-bluetooth-50usbthe-sdcong-35mmbao-hanh-12-thang-i2511125779.html,1.100.000 ₫,429 Đã bán
"Loa Kẹo Kéo Công Suất Lớn - Loa Hát Karaoke Di Động- Loa Bluetooth Cao Cấp - 2 Trelb ,1 Bass Chắc Êm, Ấm, Đầm.Bảo Hành Chính Hãng KAW",//www.lazada.vn/products/loa-keo-keo-cong-suat-lon-loa-hat-karaoke-di-dong-loa-bluetooth-cao-cap-2-trelb-1-bass-chac-em-am-dambao-hanh-chinh-hang-kaw-i2047714952.html,434.000 ₫,550 Đã bán
Loa Bluetooth 5.0 Tronsmart Element T2 Plus Loa di động 20W Loa âm thanh trầm với Chống nước PX7 Nghe nhạc liên tục 24H - BẢO HÀNH 12 THÁNG,//www.lazada.vn/products/loa-bluetooth-50-tronsmart-element-t2-plus-loa-di-dong-20w-loa-am-thanh-tram-voi-chong-nuoc-px7-nghe-nhac-lien-tuc-24h-bao-hanh-12-thang-i348142094.html,690.000 ₫,1.0K Đã bán
"Bộ Loa Bluetooth + 2 Mic Không Dây Mini Hát Karaoke Tại Nhà K12, Có Thể Thay Đổi Giọng, Dễ Sử Dụng",//www.lazada.vn/products/bo-loa-bluetooth-2-mic-khong-day-mini-hat-karaoke-tai-nha-k12-co-the-thay-doi-giong-de-su-dung-i2428448996.html,149.000 ₫,55 Đã bán
"(Hàng Hot)Loa Bluetooth Mini Marshall Willen Bass Mạnh mẽ, Âm Thanh Trong trẻo, 6 màu",//www.lazada.vn/products/hang-hotloa-bluetooth-mini-marshall-willen-bass-manh-me-am-thanh-trong-treo-6-mau-i2230641925.html,186.000 ₫,28 Đã bán
